1.3005100254837318,103.85569235397826
1.3067498926256693,103.87330393548633
1.2805237468558295,103.84011152796258
1.300672909524371,103.83493596067247
1.273469727967721,103.84194452235874
1.2733792822036083,103.84446042197922
1.2731079794907239,103.84311261743038
1.274554930340299,103.84850383939481
1.3025900735728222,103.85344600762733
1.30132395620358,103.85497352481087
1.2996960937327966,103.85650103716928
1.2991535713650064,103.84140548163194
1.3047606193163535,103.8322403231568
1.303223206497733,103.83233017843534
1.2996057560767744,103.83987795679366
1.2980682329812157,103.85775898429917
1.2960786171418008,103.86000532407175
1.2966212147383658,103.86171256281051
1.2883916800250022,103.84158515580255
1.2878490615329141,103.84221413256675
1.300600541776272,103.84320257665632
1.301595342666391,103.84203447128637
1.293003910309095,103.84392138125915
1.289929089954387,103.84248370220882
1.2890247233736747,103.84401121891172
1.2977970219746475,103.84374169231043
1.3056649766555308,103.83745189548182
1.304217784866737,103.86638508881337
1.2953551151319254,103.8612632770855
1.2955899365050663,103.88183992011231
1.3337904165541494,103.86230603028315
1.326464991195075,103.87033902041512
1.329096759405844,103.86457033481871
1.3184163911737623,103.8520983065924
1.3474010726238774,103.85909832402795
1.2873966168609077,103.79566973173068
1.3306252904821279,103.8199300952523
1.3275504972100978,103.82846638284506
1.3373175899068828,103.83736209177864
1.327369380314812,103.86836221370791
1.3096439236135862,103.86809240147373
1.3289972792131712,103.86461526133104
1.3214912692204008,103.82379392080108
1.3211295305033226,103.8253214614872
1.3232996915736537,103.87285492219267
1.3327956220604793,103.86216224959138
1.2980683090937237,103.84796485167386
1.2987013624942858,103.84778514640827
1.2977065733138942,103.846437324494
1.2780999981380363,103.85238554128895
1.3261033759717933,103.86045491893881
1.2949029308916273,103.86162268937802
1.2850273171946622,103.861362003819
1.353505211664122,103.78785122924138
1.3544995843950223,103.76925093038837
1.3407540797823054,103.85335645868851
1.321943151345573,103.8728549007332
1.3200440120110517,103.87177660839352
1.31362307504942,103.87042868553559
1.289386450393285,103.84751553131525
1.2892055772633582,103.84769523855148
1.2883012097837747,103.84886333661136
1.286130710735129,103.85362558597042
1.2860402739571857,103.853715439261
1.3285440486522235,103.91167256925213
1.293727076530032,103.8750109615489
1.2849549762838168,103.8606341859379
1.3336095493809588,103.86189269197817
1.3337904140971244,103.86251269839259
1.2849459306421556,103.86082287916192
1.2757576898213945,103.85420955307555
1.3258862337145054,103.86807465554152
